Date,VVAR3.SA
2008-07-23,4.223851501945115
2008-07-24,4.219285175997065
2008-07-25,3.9932520415686508
2008-07-28,3.6530607584390173
2008-07-29,3.767218907140237
2008-07-30,3.6530607584390173
2008-07-31,4.109693353243895
2008-08-01,4.064030093763407
2008-08-04,3.8813770558414555
2008-08-05,3.8813770558414555
2008-08-06,3.8768107298934074
2008-08-08,3.8813770558414555
2008-08-11,3.8790938928674294
2008-08-12,3.7649357441662112
2008-08-13,3.767218907140237
2008-08-14,3.6530607584390173
2008-08-15,3.6507775954649935
2008-08-18,3.6073974989585302
2008-08-19,3.6028311730104807
2008-08-20,3.605114335984505
2008-08-21,3.6028311730104807
2008-08-22,3.6028311730104807
2008-08-25,3.5389026097377982
2008-08-26,3.4224612980625544
2008-08-27,3.4019128312963356
2008-08-28,3.3105863123353605
2008-08-29,3.3083031493613353
2008-09-01,3.4019128312963356
2008-09-03,3.3105863123353605
2008-09-04,3.3105863123353605
2008-09-05,3.1941450006601166
2008-09-08,3.19642816363414
2008-09-09,3.079986851958897
2008-09-10,3.1051016446731645
2008-09-11,3.0708542000627985
2008-09-12,3.0822700149329205
2008-09-15,3.0822700149329205
2008-09-16,3.0822700149329205
2008-09-17,3.059438385192677
2008-09-18,3.0822700149329205
2008-09-19,3.2626398898808473
2008-09-22,3.19642816363414
2008-09-23,3.150764904153653
2008-09-24,3.059438385192677
2008-09-25,3.01377512571219
2008-09-26,3.01377512571219
2008-09-29,2.853953717530483
2008-09-30,2.8767853472707268
2008-10-01,2.8311220877902388
2008-10-02,2.853953717530483
2008-10-03,2.945280236491458
2008-10-06,2.5571425309073126
2008-10-07,2.397321122725605
2008-10-08,2.169004825323167
2008-10-09,2.169004825323167
2008-10-10,1.8265303792195087
2008-10-13,2.0548466766219473
2008-10-14,2.1918364550634104
2008-10-15,2.0890941212323133
2008-10-16,2.0890941212323133
2008-10-17,2.0868109582582886
2008-10-20,2.237499714543898
2008-10-21,2.2831629740243864
2008-10-22,2.169004825323167
2008-10-23,2.0548466766219473
2008-10-24,2.052563513647923
2008-10-27,1.8242472162454841
2008-10-28,1.59821408181707
2008-10-29,1.59821408181707
2008-10-30,1.4383926736353634
2008-10-31,1.5753824520768265
2008-11-03,1.7123722305182894
2008-11-04,1.8265303792195087
2008-11-05,1.7785839567649966
2008-11-06,1.7557523270247528
2008-11-07,1.6552931561676802
2008-11-10,1.6781247859079236
2008-11-11,1.59821408181707
2008-11-12,1.5753824520768265
2008-11-13,1.59821408181707
2008-11-14,1.5959309188430457
2008-11-17,1.59821408181707
2008-11-18,1.5297191925963385
2008-11-19,1.3927294141548754
2008-11-21,1.484055933115851
2008-11-24,1.5753824520768265
2008-11-25,1.484055933115851
2008-11-26,1.4155610438951194
2008-11-27,1.2899870803237783
2008-11-28,1.3242345249341438
2008-12-01,1.3242345249341438
2008-12-02,1.408711554973046
2008-12-03,1.4155610438951194
2008-12-04,1.3698977844146316
2008-12-05,1.367614621440607
2008-12-08,1.367614621440607
2008-12-09,1.4132778809210949
2008-12-10,1.3698977844146316
2008-12-11,1.3698977844146316
2008-12-12,1.367614621440607
2008-12-15,1.3698977844146316
2008-12-16,1.3698977844146316
2008-12-17,1.3698977844146316
2008-12-18,1.3698977844146316
2008-12-19,1.3698977844146316
2008-12-22,1.2991197322198755
2008-12-23,1.2534564727393878
2008-12-26,1.107334042401827
2008-12-29,1.0982013905057297
2008-12-30,1.1529973018823152
2009-01-02,1.107334042401827
2009-01-05,1.232908005973169
2009-01-06,1.2443238208432907
2009-01-07,1.2534564727393878
2009-01-08,1.2671554505835343
2009-01-09,1.2694386135575584
2009-01-12,1.1826784205446317
2009-01-13,1.2100763762329243
2009-01-14,1.178112094596583
2009-01-16,1.1849615835186567
2009-01-19,1.175828931622559
2009-01-20,1.1986605613628025
2009-01-21,1.2534564727393878
2009-01-23,1.2785712654536563
2009-01-26,1.2899870803237783
2009-01-27,1.2534564727393878
2009-01-28,1.255739635713412
2009-01-29,1.1986605613628025
2009-01-30,1.1986605613628025
2009-02-02,1.2443238208432907
2009-02-03,1.3014028951938998
2009-02-04,1.3447829917003638
2009-02-06,1.3698977844146316
2009-02-09,1.3698977844146316
2009-02-10,1.3698977844146316
2009-02-11,1.3242345249341438
2009-02-12,1.3242345249341438
2009-02-13,1.3470661546743876
2009-02-16,1.367614621440607
2009-02-17,1.3584819695445096
2009-02-20,1.3584819695445096
2009-02-26,1.2899870803237783
2009-02-27,1.3698977844146316
2009-03-02,1.3128187100640223
2009-03-03,1.3014028951938998
2009-03-04,1.331084013856217
2009-03-06,1.3014028951938998
2009-03-09,1.3014028951938998
2009-03-10,1.3014028951938998
2009-03-11,1.3128187100640223
2009-03-17,1.3470661546743876
2009-03-18,1.321951361960119
2009-03-19,1.3493493176484121
2009-03-20,1.321951361960119
2009-03-23,1.3242345249341438
2009-03-24,1.321951361960119
2009-03-25,1.276288102479632
2009-03-26,1.3014028951938998
2009-03-27,1.3014028951938998
2009-03-30,1.4657906293236558
2009-03-31,1.472640118245729
2009-04-01,1.5297191925963385
2009-04-02,1.5662498001807288
2009-04-03,1.5867982669469485
2009-04-06,1.5594003112586559
2009-04-07,1.4954717479859725
2009-04-08,1.5297191925963385
2009-04-09,1.774017630816948
2009-04-13,1.7694513048688991
2009-04-14,1.8950252684402409
2009-04-15,1.9749359725310942
2009-04-16,1.881326290596094
2009-04-17,1.8219640532714603
2009-04-20,1.7991324235312163
2009-04-22,1.7443365121546306
2009-04-23,1.680407948881948
2009-04-24,1.8265303792195087
2009-04-27,1.7854334456870702
2009-04-28,1.780867119739021
2009-04-29,1.7580354899987773
2009-04-30,1.8379461940896311
2009-05-04,1.8727301976775632
2009-05-05,1.8681457908289039
2009-05-06,1.8612691805559138
2009-05-07,1.8796068079505532
2009-05-08,1.925450876437153
2009-05-11,1.9025288421938533
2009-05-12,1.911697655891172
2009-05-13,1.9185742661641627
2009-05-14,1.9483729106804513
2009-05-15,1.9139898593155031
2009-05-18,1.9277430798614827
2009-05-19,1.925450876437153
2009-05-20,1.8956522319208629
2009-05-21,1.8452237565856047
2009-05-22,1.9048210456181824
2009-05-25,1.9483729106804513
2009-05-26,1.9414963004074621
2009-05-27,1.9942169791670508
2009-05-28,2.040061047653649
2009-05-29,2.062983081896949
2009-06-01,2.097366133261898
2009-06-02,2.062983081896949
2009-06-03,2.062983081896949
2009-06-04,2.1409179983241664
2009-06-05,2.1432102017484964
2009-06-08,1.7695810435827162
2009-06-09,1.817717315493645
2009-06-10,1.7879186709773556
2009-06-12,1.7879186709773556
2009-06-15,1.7649966367340564
2009-06-16,1.7649966367340564
2009-06-17,1.7672888401583862
2009-06-18,1.7672888401583862
2009-06-19,1.7649966367340564
2009-06-22,1.7649966367340564
2009-06-23,1.7535356196124068
2009-06-24,1.7649966367340564
2009-06-25,1.7649966367340564
2009-06-26,1.7581200264610666
2009-06-29,1.7581200264610666
2009-06-30,1.7649966367340564
2009-07-01,1.7649966367340564
2009-07-02,1.7902108744016856
2009-07-03,1.776457653855706
2009-07-06,1.776457653855706
2009-07-07,1.7993796880990054
2009-07-08,1.842931553161274
2009-07-10,1.8337627394639544
2009-07-13,1.8337627394639544
2009-07-14,1.8360549428882842
2009-07-15,1.8452237565856047
2009-07-16,1.8223017223423048
2009-07-17,1.8452237565856047
2009-07-20,1.8727301976775632
2009-07-21,1.8796068079505532
2009-07-22,1.9025288421938533
2009-07-23,1.8612691805559138
2009-07-24,1.891067825072203
2009-07-27,1.8704379942532332
2009-07-28,1.875022401101893
2009-07-29,1.877314604526223
2009-07-30,1.8933600284965328
2009-07-31,1.891067825072203
2009-08-03,1.9208664695884932
2009-08-04,1.9162820627398327
2009-08-05,1.884191214799213
2009-08-06,1.8681457908289039
2009-08-07,1.8566847737072538
2009-08-10,1.9919247757427203
2009-08-11,1.9598339278021013
2009-08-12,1.9139898593155031
2009-08-13,1.891067825072203
2009-08-14,1.8360549428882842
2009-08-17,1.854392570282924
2009-08-19,1.8108407052206552
2009-08-20,1.8452237565856047
2009-08-21,1.8681457908289039
2009-08-24,1.8452237565856047
2009-08-25,1.696230534004158
2009-08-26,1.8337627394639544
2009-08-28,1.7993796880990054
2009-08-31,1.7993796880990054
2009-09-02,1.7879186709773556
2009-09-03,1.7420746024907567
2009-09-04,1.7214447716717873
2009-09-08,1.820009518917975
2009-09-09,1.8223017223423048
2009-09-10,1.8337627394639544
2009-09-11,1.8337627394639544
2009-09-14,1.8566847737072538
2009-09-15,1.897944435345193
2009-09-16,1.8796068079505532
2009-09-17,1.8933600284965328
2009-09-18,1.9025288421938533
2009-09-22,1.9002366387695226
2009-09-23,1.897944435345193
2009-09-25,1.9208664695884932
2009-09-28,1.8566847737072538
2009-09-29,1.891067825072203
2009-09-30,1.8475159600099347
2009-10-01,1.8566847737072538
2009-10-02,1.8796068079505532
2009-10-05,1.8681457908289039
2009-10-06,1.8796068079505532
2009-10-07,1.8681457908289039
2009-10-08,1.8452237565856047
2009-10-09,1.8681457908289039
2009-10-13,1.8681457908289039
2009-10-14,1.8452237565856047
2009-10-15,1.8452237565856047
2009-10-16,1.8475159600099347
2009-10-19,1.8498081634342636
2009-10-20,1.891067825072203
2009-10-21,1.8818990113748832
2009-10-22,1.8681457908289039
2009-10-23,1.7672888401583862
2009-10-26,1.7902108744016856
2009-10-28,1.8337627394639544
2009-10-29,1.8337627394639544
2009-10-30,1.8452237565856047
2009-11-03,1.8337627394639544
2009-11-04,1.8452237565856047
2009-11-05,1.875022401101893
2009-11-06,1.8796068079505532
2009-11-09,1.8452237565856047
2009-11-10,1.8452237565856047
2009-11-11,1.891067825072203
2009-11-13,1.8681457908289039
2009-11-16,1.891067825072203
2009-11-17,1.891067825072203
2009-11-18,1.8864834182235428
2009-11-19,2.0171390134103504
2009-11-23,2.0171390134103504
2009-11-24,2.062983081896949
2009-11-25,2.1202881675051977
2009-11-26,2.1248725743538572
2009-11-27,2.1959308805080857
2009-11-30,2.177593253113446
2009-12-01,2.338047492816542
2009-12-02,2.4526576640330386
2009-12-03,3.321402761854088
2009-12-04,4.263498369253695
2009-12-07,4.080122095307298
2009-12-08,3.782135650144406
2009-12-09,3.392461068008316
2009-12-10,3.4039220851299654
2009-12-11,3.5070712392248136
2009-12-14,3.474980391284194
2009-12-15,3.536869883741102
2009-12-16,3.6079281898953304
2009-12-17,3.5872983590763607
2009-12-18,3.4956102221031635
2009-12-21,3.4841492049815135
2009-12-22,3.571252935106051
2009-12-23,3.559791917984402
2009-12-28,3.5277010700437827
2009-12-29,3.518532256346463
2009-12-30,3.5299932734681128
2010-01-04,3.564376324833061
2010-01-05,3.474980391284194
2010-01-06,3.4405973399192447
2010-01-07,3.4497661536165647
2010-01-08,3.4474739501922342
2010-01-11,3.667525478927909
2010-01-12,3.552915307711412
2010-01-13,3.552915307711412
2010-01-14,3.552915307711412
2010-01-15,3.541454290589762
2010-01-18,3.4497661536165647
2010-01-19,3.4245519159489346
2010-01-20,3.397045474856976
2010-01-21,3.140318691332022
2010-01-22,3.025708520115525
2010-01-26,3.0715525886021235
2010-01-27,2.9798644516289263
2010-01-28,2.934020383142327
2010-01-29,3.048630554358825
2010-02-01,2.8652542804124295
2010-02-02,2.7735661434392314
2010-02-03,2.6154041071604652
2010-02-04,2.581021055795516
2010-02-05,2.6818780064660332
2010-02-08,2.7162610578309825
2010-02-09,2.6360339379794353
2010-02-10,2.7483519057716017
2010-02-11,2.7506441091959317
2010-02-12,2.7506441091959317
2010-02-17,2.7506441091959317
2010-02-18,2.7483519057716017
2010-02-19,2.487040715397989
2010-02-22,2.5947742763414956
2010-02-23,2.567267835249537
2010-02-24,2.493917325670979
2010-02-25,2.574144445522527
2010-02-26,2.521423766762937
2010-03-01,2.4778719017006687
2010-03-02,2.5328847838845867
2010-03-03,2.521423766762937
2010-03-04,2.7460597023472717
2010-03-05,2.84233224616913
2010-03-08,
2010-03-09,2.8652542804124295
2010-03-10,2.934020383142327
2010-03-11,2.934020383142327
2010-03-12,2.9798644516289263
2010-03-15,2.993617672174906
2010-03-16,3.0944746228454227
2010-03-17,2.934020383142327
2010-03-18,3.0898902159967636
2010-03-19,3.0715525886021235
2010-03-22,3.0921824194210936
2010-03-23,3.0944746228454227
2010-03-24,3.0944746228454227
2010-03-25,2.9798644516289263
2010-03-26,3.112812250240063
2010-03-29,3.105935639967073
2010-03-30,2.9821566550532568
2010-03-31,3.0692603851777935
2010-04-01,2.9821566550532568
2010-04-06,3.025708520115525
2010-04-07,3.0921824194210936
2010-04-09,3.0921824194210936
2010-04-12,2.986741061901915
2010-04-13,3.1219810639373824
2010-04-14,3.0944746228454227
2010-04-15,3.140318691332022
2010-04-16,3.0623837749048044
2010-04-19,3.002786485872225
2010-04-20,3.002786485872225
2010-04-22,3.0577993680561444
2010-04-23,3.060091571480474
2010-04-26,2.9798644516289263
2010-04-27,2.9798644516289263
2010-04-28,
2010-04-29,2.9798644516289263
2010-04-30,2.911098348899027
2010-05-03,3.0944746228454227
2010-05-04,3.025708520115525
2010-05-05,3.025708520115525
2010-05-07,
2010-05-11,3.044046147510165
2010-05-12,2.977572248204596
2010-05-13,2.911098348899027
2010-05-17,2.9798644516289263
2010-05-18,2.9569424173856267
2010-05-19,2.8881763146557287
2010-05-20,2.9798644516289263
2010-05-21,2.8652542804124295
2010-05-24,2.9798644516289263
2010-05-26,2.9798644516289263
2010-05-27,3.002786485872225
2010-05-31,
2010-06-01,
2010-06-04,2.7506441091959317
2010-06-09,2.7735661434392314
2010-06-10,3.025708520115525
2010-06-11,2.9798644516289263
2010-06-15,3.025708520115525
2010-06-21,
2010-06-22,3.048630554358825
2010-06-23,3.048630554358825
2010-06-24,
2010-06-25,3.023416316691195
2010-06-28,2.9798644516289263
2010-06-30,2.934020383142327
2010-07-01,3.048630554358825
2010-07-02,3.4383051364949146
2010-07-05,3.4383051364949146
2010-07-06,3.277850896791819
2010-07-07,3.4383051364949146
2010-07-12,
2010-07-14,3.4383051364949146
2010-07-15,
2010-07-19,3.20908479406192
2010-07-20,3.20908479406192
2010-07-21,3.1288576742103724
2010-07-26,3.1288576742103724
2010-07-27,3.1173966570887224
2010-07-28,3.20908479406192
2010-07-29,3.369539033765016
2010-07-30,3.518532256346463
2010-08-02,3.4383051364949146
2010-08-04,3.4383051364949146
2010-08-05,3.4383051364949146
2010-08-06,3.4383051364949146
2010-08-09,3.4612271707382134
2010-08-13,3.4383051364949146
2010-08-16,3.4383051364949146
2010-08-17,3.4383051364949146
2010-08-18,3.4383051364949146
2010-08-19,3.4383051364949146
2010-08-23,3.4383051364949146
2010-08-24,3.5070712392248136
2010-08-25,3.552915307711412
2010-08-26,3.4841492049815135
2010-08-27,3.4383051364949146
2010-08-30,3.4383051364949146
2010-09-01,3.4383051364949146
2010-09-02,3.415383102251616
2010-09-03,3.4383051364949146
2010-09-06,3.4383051364949146
2010-09-08,3.4383051364949146
2010-09-09,3.4360129330705846
2010-09-10,3.4383051364949146
2010-09-13,3.4383051364949146
2010-09-14,
2010-09-15,3.4383051364949146
2010-09-17,3.4383051364949146
2010-09-23,3.541454290589762
2010-09-24,3.541454290589762
2010-09-27,3.4841492049815135
2010-09-29,
2010-09-30,3.4841492049815135
2010-10-04,
2010-10-05,3.4383051364949146
2010-10-07,3.4383051364949146
2010-10-08,3.369539033765016
2010-10-11,
2010-10-13,3.4841492049815135
2010-10-14,3.4383051364949146
2010-10-25,3.4383051364949146
2010-10-26,3.4383051364949146
2010-10-28,3.4383051364949146
2010-10-29,3.415383102251616
2010-11-01,3.392461068008316
2010-11-05,3.4612271707382134
2010-11-08,3.4383051364949146
2010-11-09,3.4383051364949146
2010-11-10,3.4383051364949146
2010-11-11,3.392461068008316
2010-11-12,3.4841492049815135
2010-11-16,3.667525478927909
2010-11-17,3.850901752874306
2010-11-18,4.355186506226892
2010-11-19,4.387277354167511
2010-11-22,4.274959386375344
2010-11-23,4.320803454861944
2010-11-24,4.355186506226892
2010-11-25,
2010-11-26,4.355186506226892
2010-11-30,4.355186506226892
2010-12-01,4.332264471983593
2010-12-03,4.332264471983593
2010-12-06,4.263498369253695
2010-12-07,4.286420403496993
2010-12-08,4.263498369253695
2010-12-10,4.217654300767095
2010-12-13,4.217654300767095
2010-12-14,4.171810232280497
2010-12-15,4.197024469948126
2010-12-16,4.584406848659887
2010-12-17,4.584406848659887
2010-12-20,4.584406848659887
2010-12-21,4.472088880867719
2010-12-22,4.469796677443388
2010-12-23,4.513348542505659
2010-12-27,4.472088880867719
2010-12-28,4.472088880867719
2011-01-05,4.472088880867719
2011-01-06,4.472088880867719
2011-01-11,4.928237362309378
2011-01-12,4.928237362309378
2011-01-13,4.699017019876383
2011-01-14,4.721939054119684
2011-01-17,4.744861088362981
2011-01-18,4.8136271910928805
2011-01-19,4.8136271910928805
2011-01-20,5.157457704742372
2011-01-21,5.157457704742372
2011-01-24,5.157457704742372
2011-01-26,5.272067875958871
2011-01-27,5.317911944445468
2011-01-28,5.042847533525874
2011-01-31,5.042847533525874
2011-02-01,5.157457704742372
2011-02-02,5.157457704742372
2011-02-03,5.20330177322897
2011-02-04,5.180379738985672
2011-02-08,5.272067875958871
2011-02-10,5.61589838960836
2011-02-11,5.501288218391863
2011-02-15,5.501288218391863
2011-02-16,5.386678047175367
2011-02-17,5.845118732041354
2011-02-18,5.845118732041354
2011-02-21,5.845118732041354
2011-02-22,
2011-02-23,
2011-02-24,6.186657042266516
2011-02-25,6.278345179239715
2011-02-28,6.280637382664044
2011-03-03,6.280637382664044
2011-03-09,6.085800091596
2011-03-11,6.186657042266516
2011-03-14,
2011-03-15,6.1889492456908455
2011-03-16,6.1889492456908455
2011-03-17,6.085800091596
2011-03-22,6.085800091596
2011-03-25,
2011-03-28,6.1889492456908455
2011-03-30,6.1889492456908455
2011-03-31,
2011-04-01,6.1889492456908455
2011-04-04,6.1889492456908455
2011-04-05,5.959728903257853
2011-04-07,6.1889492456908455
2011-04-11,6.0743390744743495
2011-04-14,6.0743390744743495
2011-04-15,6.0743390744743495
2011-04-18,6.0743390744743495
2011-04-19,6.0743390744743495
2011-04-20,6.166027211447545
2011-04-25,6.120183142960948
2011-04-26,6.0743390744743495
2011-04-29,5.959728903257853
2011-05-02,5.845118732041354
2011-05-04,5.959728903257853
2011-05-05,5.959728903257853
2011-05-09,5.959728903257853
2011-05-13,5.959728903257853
2011-05-16,5.952852292984864
2011-05-19,5.730508560824859
2011-05-23,6.0743390744743495
2011-05-24,5.952852292984864
2011-05-26,5.959728903257853
2011-05-30,6.0743390744743495
2011-06-01,5.730508560824859
2011-06-03,5.737385171097848
2011-06-06,5.959728903257853
2011-06-09,5.730508560824859
2011-06-15,5.735092967673516
2011-06-16,5.386678047175367
2011-06-20,5.501288218391863
2011-06-28,5.501288218391863
2011-06-29,5.501288218391863
2011-06-30,5.959728903257853
2011-07-13,5.272067875958871
2011-07-14,5.501288218391863
2011-07-19,5.501288218391863
2011-08-09,5.042847533525874
2011-08-23,5.042847533525874
2011-08-24,4.937406176006697
2011-08-25,4.790705156849581
2011-08-26,5.019925499282576
2011-08-29,4.8136271910928805
2011-08-31,4.8136271910928805
2011-09-01,4.928237362309378
2011-09-08,4.928237362309378
2011-09-09,4.8136271910928805
2011-09-12,4.8136271910928805
2011-09-14,4.584406848659887
2011-09-16,4.240576335010395
2011-09-21,3.8073498878120358
2011-09-22,4.242868538434726
2011-09-26,4.242868538434726
2011-10-03,4.125966163793898
2011-10-04,4.125966163793898
2011-10-20,
2011-10-21,4.125966163793898
2011-10-24,4.125966163793898
2011-10-25,4.125966163793898
2011-10-26,4.125966163793898
2011-10-27,4.125966163793898
2011-10-31,4.125966163793898
2011-11-11,4.584406848659887
2011-11-22,3.601051579622341
2011-11-23,3.5964671727736808
2011-11-30,3.5299932734681128
2011-12-05,3.5299932734681128
2011-12-09,3.4612271707382134
2011-12-12,3.392461068008316
2011-12-13,3.667525478927909
2011-12-14,3.4612271707382134
2011-12-23,3.4956102221031635
2011-12-26,3.4956102221031635
2011-12-28,3.518532256346463
2011-12-29,3.552915307711412
2012-01-02,3.4841492049815135
2012-01-05,3.9998949754557507
2012-01-11,3.8967458213609025
2012-01-13,3.9884339583341015
2012-01-27,3.9884339583341015
2012-02-01,4.034278026820701
2012-02-02,3.8967458213609025
2012-02-03,3.9884339583341015
2012-02-07,4.125966163793898
2012-02-09,4.240576335010395
2012-02-15,4.582114645235557
2012-02-17,4.928237362309378
2012-02-27,4.928237362309378
2012-02-28,5.501288218391863
2012-02-29,5.501288218391863
2012-03-01,5.723631950551867
2012-03-08,5.822196697798054
2012-03-15,5.29498991020217
2012-03-16,5.501288218391863
2012-03-23,5.478366184148564
2012-03-26,5.501288218391863
2012-03-27,5.501288218391863
2012-04-11,4.586699052084217
2012-04-17,4.584406848659887
2012-04-20,4.607328882903186
2012-04-23,4.584406848659887
2012-04-24,4.584406848659887
2012-05-02,5.042847533525874
2012-05-07,4.8136271910928805
2012-05-09,4.584406848659887
2012-05-14,4.584406848659887
2012-05-15,4.584406848659887
2012-05-16,4.586699052084217
2012-05-17,4.584406848659887
2012-05-18,4.584406848659887
2012-05-23,4.401030574713491
2012-05-29,4.355186506226892
2012-06-01,4.355186506226892
2012-06-06,4.355186506226892
2012-06-08,4.355186506226892
2012-06-15,4.1443037911885385
2012-06-18,4.125966163793898
2012-06-27,4.160349215158846
